match_id,match_date,event_name,event_type,province,stage,p1_id,p1_name,p2_id,p2_name,p1_score,p2_score,winner,winner_id,category
1575,2025-05-21,"Cape Town League 6th Division",League,"Western Cape",Other,333,"Munier Ferhelst",310,"Shane Fortuin",3,2,"Munier Ferhelst",333,"Open League"
1574,2025-05-21,"Cape Town League 6th Division",League,"Western Cape",Other,331,"Atlaaf Solomons",311,"Brandon Orderson",0,3,"Brandon Orderson",311,"Open League"
1573,2025-05-21,"Cape Town League 6th Division",League,"Western Cape",Other,334,"Kian Jansen",310,"Shane Fortuin",0,3,"Shane Fortuin",310,"Open League"
1572,2025-05-21,"Cape Town League 6th Division",League,"Western Cape",Other,333,"Munier Ferhelst",309,"Jason Albertyn",3,0,"Munier Ferhelst",333,"Open League"
1565,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,198,"Dillan Godfrey",427,"Aiden Oransie",3,2,"Dillan Godfrey",198,"Open League"
1564,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,199,"Liam Olsen",416,"Angeline Wood",1,3,"Angeline Wood",416,"Open League"
1563,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,698,"Sushant Dutta",444,"Jordan Martin",3,0,"Sushant Dutta",698,"Open League"
1562,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,199,"Liam Olsen",427,"Aiden Oransie",3,0,"Liam Olsen",199,"Open League"
1561,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,198,"Dillan Godfrey",444,"Jordan Martin",3,1,"Dillan Godfrey",198,"Open League"
1560,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,698,"Sushant Dutta",416,"Angeline Wood",0,3,"Angeline Wood",416,"Open League"
1559,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,180,"Garth Arenz",146,"Jerome Williams",3,1,"Garth Arenz",180,"Open League"
1558,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,182,"Jamie Louw",161,"Rashied Ismail",2,3,"Rashied Ismail",161,"Open League"
1557,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,181,"Keith Meyer",162,"Munier Patel",3,0,"Keith Meyer",181,"Open League"
1556,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,182,"Jamie Louw",146,"Jerome Williams",3,0,"Jamie Louw",182,"Open League"
1555,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,180,"Garth Arenz",162,"Munier Patel",3,0,"Garth Arenz",180,"Open League"
1554,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,181,"Keith Meyer",161,"Rashied Ismail",0,3,"Rashied Ismail",161,"Open League"
1553,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,159,"David Cyfers",69,"Shiloh Smith",3,0,"David Cyfers",159,"Open League"
1552,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,164,"Llewellyn Paris",70,"Xoey Williams",3,0,"Llewellyn Paris",164,"Open League"
1551,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,160,"Keenan Holt",132,"Xavier Williams",3,0,"Keenan Holt",160,"Open League"
1550,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,164,"Llewellyn Paris",69,"Shiloh Smith",3,0,"Llewellyn Paris",164,"Open League"
1549,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,159,"David Cyfers",132,"Xavier Williams",3,0,"David Cyfers",159,"Open League"
1548,2025-05-21,"Cape Town League 5th Division",League,"Western Cape",Other,160,"Keenan Holt",70,"Xoey Williams",3,0,"Keenan Holt",160,"Open League"
1535,2025-05-21,"Cape Town League 4th Division",League,"Western Cape",Other,571,"Sedick Alexander",223,"Chesray Booysen",0,3,"Chesray Booysen",223,"Open League"
1534,2025-05-21,"Cape Town League 4th Division",League,"Western Cape",Other,569,"Junaid Fredricks",234,"Rhiyaan Cupido",3,1,"Junaid Fredricks",569,"Open League"
1533,2025-05-21,"Cape Town League 4th Division",League,"Western Cape",Other,572,"Annamaria Meyer",238,"Latino Palmer",1,3,"Latino Palmer",238,"Open League"
1532,2025-05-21,"Cape Town League 4th Division",League,"Western Cape",Other,569,"Junaid Fredricks",223,"Chesray Booysen",0,3,"Chesray Booysen",223,"Open League"
1531,2025-05-21,"Cape Town League 4th Division",League,"Western Cape",Other,571,"Sedick Alexander",238,"Latino Palmer",3,0,"Sedick Alexander",571,"Open League"
1530,2025-05-21,"Cape Town League 4th Division",League,"Western Cape",Other,572,"Annamaria Meyer",234,"Rhiyaan Cupido",3,1,"Annamaria Meyer",572,"Open League"
1529,2025-05-21,"Cape Town League 4th Division",League,"Western Cape",Other,697,"Sharief Cedras",92,"Jay Nomdo",3,2,"Sharief Cedras",697,"Open League"
1528,2025-05-21,"Cape Town League 4th Division",League,"Western Cape",Other,341,"Damian Jeftha",66,"Jessica Adams",3,0,"Damian Jeftha",341,"Open League"
1527,2025-05-21,"Cape Town League 4th Division",League,"Western Cape",Other,779,"Tazlyn Pietersen",93,"Joshua Nomdo",1,3,"Joshua Nomdo",93,"Open League"
1526,2025-05-21,"Cape Town League 4th Division",League,"Western Cape",Other,341,"Damian Jeftha",92,"Jay Nomdo",3,0,"Damian Jeftha",341,"Open League"
1525,2025-05-21,"Cape Town League 4th Division",League,"Western Cape",Other,697,"Sharief Cedras",93,"Joshua Nomdo",3,0,"Sharief Cedras",697,"Open League"
1524,2025-05-21,"Cape Town League 4th Division",League,"Western Cape",Other,779,"Tazlyn Pietersen",66,"Jessica Adams",3,0,"Tazlyn Pietersen",779,"Open League"
1505,2025-05-21,"Cape Town League 3rd Division",League,"Western Cape",Other,158,"Joel Martin",196,"Lester Van Der Ross",2,3,"Lester Van Der Ross",196,"Open League"
1504,2025-05-21,"Cape Town League 3rd Division",League,"Western Cape",Other,155,"Kyle Martin",191,"Norman Visagie",3,0,"Kyle Martin",155,"Open League"
1503,2025-05-21,"Cape Town League 3rd Division",League,"Western Cape",Other,156,"Henry Arends",192,"Stanley Prinsloo",3,0,"Henry Arends",156,"Open League"
1502,2025-05-21,"Cape Town League 3rd Division",League,"Western Cape",Other,155,"Kyle Martin",196,"Lester Van Der Ross",3,1,"Kyle Martin",155,"Open League"
1501,2025-05-21,"Cape Town League 3rd Division",League,"Western Cape",Other,158,"Joel Martin",192,"Stanley Prinsloo",1,3,"Stanley Prinsloo",192,"Open League"
1500,2025-05-21,"Cape Town League 3rd Division",League,"Western Cape",Other,156,"Henry Arends",191,"Norman Visagie",1,3,"Norman Visagie",191,"Open League"
1499,2025-05-21,"Cape Town League 3rd Division",League,"Western Cape",Other,392,"Saaliegh Jabaar",384,"Rafiek Tofa",3,0,"Saaliegh Jabaar",392,"Open League"
1498,2025-05-21,"Cape Town League 3rd Division",League,"Western Cape",Other,390,"Ghalieb Davids",383,"Jawaad Schippers",3,0,"Ghalieb Davids",390,"Open League"
1497,2025-05-21,"Cape Town League 3rd Division",League,"Western Cape",Other,386,"Riad Maneveld",389,"Cashief Mowzer",3,0,"Riad Maneveld",386,"Open League"
1496,2025-05-21,"Cape Town League 3rd Division",League,"Western Cape",Other,390,"Ghalieb Davids",384,"Rafiek Tofa",3,1,"Ghalieb Davids",390,"Open League"
1495,2025-05-21,"Cape Town League 3rd Division",League,"Western Cape",Other,392,"Saaliegh Jabaar",389,"Cashief Mowzer",3,0,"Saaliegh Jabaar",392,"Open League"
1494,2025-05-21,"Cape Town League 3rd Division",League,"Western Cape",Other,386,"Riad Maneveld",383,"Jawaad Schippers",3,0,"Riad Maneveld",386,"Open League"
1481,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,374,"Yaseen Toefy",426,"Warren Julius",0,3,"Warren Julius",426,"Open League"
1480,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,382,"Craig Fortuin",425,"Richard Ntamutumba",3,1,"Craig Fortuin",382,"Open League"
1479,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,397,"Sacha Davids",418,"Bevan Steyn",3,1,"Sacha Davids",397,"Open League"
1478,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,382,"Craig Fortuin",426,"Warren Julius",2,3,"Warren Julius",426,"Open League"
1477,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,374,"Yaseen Toefy",418,"Bevan Steyn",1,3,"Bevan Steyn",418,"Open League"
1476,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,397,"Sacha Davids",425,"Richard Ntamutumba",3,0,"Sacha Davids",397,"Open League"
1475,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,151,"Ryan Christians",349,"Kian Chapman",0,3,"Kian Chapman",349,"Open League"
1474,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,154,"Llewellyn Bartlett",340,"Derrel Adriaans",3,0,"Llewellyn Bartlett",154,"Open League"
1473,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,176,"Bradley Van Aswegen",338,"Martin Jansen",3,1,"Bradley Van Aswegen",176,"Open League"
1472,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,154,"Llewellyn Bartlett",349,"Kian Chapman",3,1,"Llewellyn Bartlett",154,"Open League"
1471,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,151,"Ryan Christians",338,"Martin Jansen",3,1,"Ryan Christians",151,"Open League"
1470,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,176,"Bradley Van Aswegen",340,"Derrel Adriaans",1,3,"Derrel Adriaans",340,"Open League"
1469,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,688,"Isgaaq Jassiem",364,"Nashwin Pienaar",1,3,"Nashwin Pienaar",364,"Open League"
1468,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,594,"Dale Titus",353,"Nahum Philander",3,0,"Dale Titus",594,"Open League"
1467,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,580,"Ameen Jansen",339,"Benjamin Vd Ross",1,3,"Benjamin Vd Ross",339,"Open League"
1466,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,594,"Dale Titus",364,"Nashwin Pienaar",1,3,"Nashwin Pienaar",364,"Open League"
1465,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,688,"Isgaaq Jassiem",339,"Benjamin Vd Ross",3,0,"Isgaaq Jassiem",688,"Open League"
1464,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,580,"Ameen Jansen",353,"Nahum Philander",3,2,"Ameen Jansen",580,"Open League"
1463,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,167,"Tyrone Van De Merwe",68,"Chloe Hendricks",2,3,"Chloe Hendricks",68,"Open League"
1462,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,157,"Abubakr Manuel",110,"David Esau",3,1,"Abubakr Manuel",157,"Open League"
1461,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,152,"Russel Jansen",109,"Moses Baartman",3,1,"Russel Jansen",152,"Open League"
1460,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,157,"Abubakr Manuel",68,"Chloe Hendricks",3,0,"Abubakr Manuel",157,"Open League"
1459,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,167,"Tyrone Van De Merwe",109,"Moses Baartman",0,3,"Moses Baartman",109,"Open League"
1458,2025-05-21,"Cape Town League 2nd Division",League,"Western Cape",Other,152,"Russel Jansen",110,"David Esau",3,0,"Russel Jansen",152,"Open League"
1439,2025-05-21,"Cape Town League 1st Division",League,"Western Cape",Other,343,"Ashley Wesson",104,"Gaston Koetaan",1,3,"Gaston Koetaan",104,"Open League"
1438,2025-05-21,"Cape Town League 1st Division",League,"Western Cape",Other,354,"Adrian Philander",105,"Rubin Willemse",3,0,"Adrian Philander",354,"Open League"
1437,2025-05-21,"Cape Town League 1st Division",League,"Western Cape",Other,347,"Darren Rodgers",106,"Allan Clark",3,0,"Darren Rodgers",347,"Open League"
1436,2025-05-21,"Cape Town League 1st Division",League,"Western Cape",Other,354,"Adrian Philander",104,"Gaston Koetaan",3,0,"Adrian Philander",354,"Open League"
1435,2025-05-21,"Cape Town League 1st Division",League,"Western Cape",Other,343,"Ashley Wesson",106,"Allan Clark",3,1,"Ashley Wesson",343,"Open League"
1434,2025-05-21,"Cape Town League 1st Division",League,"Western Cape",Other,347,"Darren Rodgers",105,"Rubin Willemse",3,0,"Darren Rodgers",347,"Open League"
1433,2025-05-21,"Cape Town League 1st Division",League,"Western Cape",Other,378,"Muaath Adams",557,"Yusuf Rajie",3,0,"Muaath Adams",378,"Open League"
1432,2025-05-21,"Cape Town League 1st Division",League,"Western Cape",Other,379,"Zahier Isaacs",545,"Daryl Williams",1,3,"Daryl Williams",545,"Open League"
1431,2025-05-21,"Cape Town League 1st Division",League,"Western Cape",Other,387,"Munier Isaacs",547,"Edward Hahn",3,1,"Munier Isaacs",387,"Open League"
1430,2025-05-21,"Cape Town League 1st Division",League,"Western Cape",Other,379,"Zahier Isaacs",557,"Yusuf Rajie",3,0,"Zahier Isaacs",379,"Open League"
1429,2025-05-21,"Cape Town League 1st Division",League,"Western Cape",Other,378,"Muaath Adams",547,"Edward Hahn",3,0,"Muaath Adams",378,"Open League"
1428,2025-05-21,"Cape Town League 1st Division",League,"Western Cape",Other,387,"Munier Isaacs",545,"Daryl Williams",0,3,"Daryl Williams",545,"Open League"
1427,2025-05-21,"Cape Town League Premier Division",League,"Western Cape",Other,242,"Denver Sweatz",217,"Darren Wyngaardt",3,0,"Denver Sweatz",242,"Open League"
1426,2025-05-21,"Cape Town League Premier Division",League,"Western Cape",Other,256,"Theo Lingeveldt",221,"Henry Esau",3,0,"Theo Lingeveldt",256,"Open League"
1425,2025-05-21,"Cape Town League Premier Division",League,"Western Cape",Other,700,"Bradley Benting",215,"Byron Abrahams",0,3,"Byron Abrahams",215,"Open League"
1424,2025-05-21,"Cape Town League Premier Division",League,"Western Cape",Other,256,"Theo Lingeveldt",217,"Darren Wyngaardt",3,0,"Theo Lingeveldt",256,"Open League"
1423,2025-05-21,"Cape Town League Premier Division",League,"Western Cape",Other,242,"Denver Sweatz",215,"Byron Abrahams",3,1,"Denver Sweatz",242,"Open League"
1422,2025-05-21,"Cape Town League Premier Division",League,"Western Cape",Other,700,"Bradley Benting",221,"Henry Esau",3,2,"Bradley Benting",700,"Open League"
1421,2025-05-21,"Cape Town League Premier Division",League,"Western Cape",Other,97,"Lorenzo Haupt",561,"Yusuf Steyn",2,3,"Yusuf Steyn",561,"Open League"
1420,2025-05-21,"Cape Town League Premier Division",League,"Western Cape",Other,94,"Merlin Brown",560,"Ashlyn Wagner",2,3,"Ashlyn Wagner",560,"Open League"
1419,2025-05-21,"Cape Town League Premier Division",League,"Western Cape",Other,98,"Keenen Jooste",563,"Kirk Daries",3,1,"Keenen Jooste",98,"Open League"
1418,2025-05-21,"Cape Town League Premier Division",League,"Western Cape",Other,94,"Merlin Brown",561,"Yusuf Steyn",1,3,"Yusuf Steyn",561,"Open League"
1417,2025-05-21,"Cape Town League Premier Division",League,"Western Cape",Other,97,"Lorenzo Haupt",563,"Kirk Daries",0,3,"Kirk Daries",563,"Open League"
1416,2025-05-21,"Cape Town League Premier Division",League,"Western Cape",Other,98,"Keenen Jooste",560,"Ashlyn Wagner",3,2,"Keenen Jooste",98,"Open League"
1547,2025-05-20,"Cape Town League 5th Division",League,"Western Cape",Other,297,"Sean Raubenheimer",538,"Andre Taljaard",3,0,"Sean Raubenheimer",297,"Open League"
1546,2025-05-20,"Cape Town League 5th Division",League,"Western Cape",Other,292,"Janine Sait",5,"Cetin Celik",3,0,"Janine Sait",292,"Open League"
1545,2025-05-20,"Cape Town League 5th Division",League,"Western Cape",Other,275,"Abdul Ismail",555,"Shakeel Hendricks",2,3,"Shakeel Hendricks",555,"Open League"
1544,2025-05-20,"Cape Town League 5th Division",League,"Western Cape",Other,292,"Janine Sait",538,"Andre Taljaard",3,0,"Janine Sait",292,"Open League"
1543,2025-05-20,"Cape Town League 5th Division",League,"Western Cape",Other,297,"Sean Raubenheimer",555,"Shakeel Hendricks",1,3,"Shakeel Hendricks",555,"Open League"
1542,2025-05-20,"Cape Town League 5th Division",League,"Western Cape",Other,275,"Abdul Ismail",5,"Cetin Celik",1,3,"Cetin Celik",5,"Open League"
1541,2025-05-20,"Cape Town League 5th Division",League,"Western Cape",Other,476,"Adam Domingo",602,"Mark Collison",3,0,"Adam Domingo",476,"Open League"
1540,2025-05-20,"Cape Town League 5th Division",League,"Western Cape",Other,519,"Wayden Brown",575,"Aden Buckton",3,0,"Wayden Brown",519,"Open League"
1539,2025-05-20,"Cape Town League 5th Division",League,"Western Cape",Other,507,"Niezaam Theunissen",572,"Annamaria Meyer",3,0,"Niezaam Theunissen",507,"Open League"
1538,2025-05-20,"Cape Town League 5th Division",League,"Western Cape",Other,519,"Wayden Brown",602,"Mark Collison",3,1,"Wayden Brown",519,"Open League"
1537,2025-05-20,"Cape Town League 5th Division",League,"Western Cape",Other,476,"Adam Domingo",572,"Annamaria Meyer",1,3,"Annamaria Meyer",572,"Open League"
1536,2025-05-20,"Cape Town League 5th Division",League,"Western Cape",Other,507,"Niezaam Theunissen",575,"Aden Buckton",3,0,"Niezaam Theunissen",507,"Open League"
1523,2025-05-20,"Cape Town League 4th Division",League,"Western Cape",Other,497,"Jonathan Mukwekwerere",370,"Shahied Johaadien",3,0,"Jonathan Mukwekwerere",497,"Open League"
1522,2025-05-20,"Cape Town League 4th Division",League,"Western Cape",Other,472,"Garth Greybe",385,"Kamiel Ebrahim",2,3,"Kamiel Ebrahim",385,"Open League"
1521,2025-05-20,"Cape Town League 4th Division",League,"Western Cape",Other,514,"Samkele Notshe",381,"Martin Arnolds",3,0,"Samkele Notshe",514,"Open League"
1520,2025-05-20,"Cape Town League 4th Division",League,"Western Cape",Other,472,"Garth Greybe",370,"Shahied Johaadien",0,3,"Shahied Johaadien",370,"Open League"
1519,2025-05-20,"Cape Town League 4th Division",League,"Western Cape",Other,497,"Jonathan Mukwekwerere",381,"Martin Arnolds",2,3,"Martin Arnolds",381,"Open League"
1518,2025-05-20,"Cape Town League 4th Division",League,"Western Cape",Other,514,"Samkele Notshe",385,"Kamiel Ebrahim",3,0,"Samkele Notshe",514,"Open League"
1493,2025-05-20,"Cape Town League 3rd Division",League,"Western Cape",Other,293,"John Busch",291,"Gavin Parsons",2,3,"Gavin Parsons",291,"Open League"
1492,2025-05-20,"Cape Town League 3rd Division",League,"Western Cape",Other,301,"Thomas Parker",289,"Emmanuel Uzoukwu",2,3,"Emmanuel Uzoukwu",289,"Open League"
1491,2025-05-20,"Cape Town League 3rd Division",League,"Western Cape",Other,287,"Ebrahiem Effendi",305,"Stephen Katzef",2,3,"Stephen Katzef",305,"Open League"
1490,2025-05-20,"Cape Town League 3rd Division",League,"Western Cape",Other,301,"Thomas Parker",291,"Gavin Parsons",2,3,"Gavin Parsons",291,"Open League"
1489,2025-05-20,"Cape Town League 3rd Division",League,"Western Cape",Other,293,"John Busch",305,"Stephen Katzef",0,3,"Stephen Katzef",305,"Open League"
1488,2025-05-20,"Cape Town League 3rd Division",League,"Western Cape",Other,287,"Ebrahiem Effendi",289,"Emmanuel Uzoukwu",0,3,"Emmanuel Uzoukwu",289,"Open League"
